Rank,Title,Type,IMDb Rating,Release Years,Blurb,Thumbnail URL,IMDb URL,IMDb Title ID
241,Yona of the Dawn OVA,TV Mini Series,8.2,2015–2016,"Princess Yona and her companions, including the four legendary dragons, continue traveling. Adventures await, as well as shocking discoveries about each others' pasts.","https://m.media-amazon.com/images/M/MV5BOTc2ZDMxY2UtMjhmOS00ZjcxLTg5MDMtMmU0NDg0OTY4ZmUxXkEyXkFqcGc@._V1_QL75_UY133_CR4,0,90,133_.jpg",https://www.imdb.com/title/tt8396222/,tt8396222
242,Cross Game,TV Series,8.2,2009–2010,"5th grader Koh Kitamura lives next door to the Tsukishima family, owners of a batting cage and the Clover cafe.","https://m.media-amazon.com/images/M/MV5BZGIyNjVjMWMtZDA0NC00YjI0LWJmNmYtNjhiOWI1YzdkZDllXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt1414416/,tt1414416
243,Saint Seiya: The Hades Chapter - Inferno,TV Series,8.2,2005–,Seiya and the rest of the Bronze and Gold Saints who have survived the Sanctuary battle have entered the world of the Dead. They are fighting to get to Hades and defeat him.,"https://m.media-amazon.com/images/M/MV5BN2RkODM1ZjMtNTE2NC00MDUyLWJhM2UtYTVjMjg4NDFlZTY5XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt0485069/,tt0485069
244,Mujin Wakusei Survive,TV Series,8.2,2003–2004,"A group of teenagers from a deep space colony become lost when their shuttle is sucked into a gravity storm, and end up on a habitable, but, for some reason, uninhabited planet. Now it's up to them to survive, to overcome their differences and character flaws, to make strange new friends, to face unexpected enemies, to discover the planet's ancient secrets, but, most importantly, to find a way home.","https://m.media-amazon.com/images/M/MV5BZGY1YWJjMzUtZTIxOS00MmY0LTlmNjgtYTQyN2JlYjk2YTdiXkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",https://www.imdb.com/title/tt1561921/,tt1561921
245,Spaceketeers,TV Series,8.2,1978–1979,"Princess Aurora and 3 male companions must travel across the universe to reach the Great Planet and restore its cosmic energy. Based on the ancient book Saiyuki, also known as Journey to the West.","https://m.media-amazon.com/images/M/MV5BMDcwNWJhZDctM2JlMC00NzlmLWFkYTctMmYzZWVkNWExNGVjXkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",https://www.imdb.com/title/tt0185655/,tt0185655
246,Shoujo Kageki Revue Starlight: Rondo Rondo Rondo,Movie,8.2,2020,"A feature-length recap of Revue Starlight (2018), presented with unseen extra footage and told from Nana's perspective of events.","https://m.media-amazon.com/images/M/MV5BMmI2YWQwMzYtODNkMy00NDM3LTlkOTktZDQ4Y2Y1ZGU4ZGNkXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt12699782/,tt12699782
247,Tensei Shitara Slime Datta Ken Gaiden: Rimuru no kareina kyoushi sekikatsu sono 3,Video,8.2,2020,"Rimuru and the Class S students have made it through the first exercise of the Freedom Academy's annual outdoor training event. Class S has arrived first at the destination, the mansion of Count Guratol, and now they're ready to begin the second exercise, a cave exploration - but awaiting them there are thieves who hope to kidnap the students and make a fortune returning them for ransom money. Just when it seems like Rimuru's students have fought them off thanks to the skills he taught them, they realize a monster is lurking among the thieves.","https://m.media-amazon.com/images/M/MV5BYTQxZjQwMjgtMjMzOC00ODM3LTk3YzktMDM2OGFjMzYzZGZmXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt16020888/,tt16020888
248,"BanG Dream! It's MyGO!!!!!: Sing, A Song to Become Us & FILM LIVE",Movie,8.2,2024,"After their successful first live performance, Tomori Takamatsu and her band fall apart. With everyone going their own way, is there hope? Five lost girls connect with each other in the theatrical compilation of BanG Dream It's MyGO!!!!.","https://m.media-amazon.com/images/M/MV5BZmY1YTMwMjktMDNjMi00OWRmLWFjYjYtOGNhMWI0MzdlY2E1XkEyXkFqcGc@._V1_QL75_UY133_CR6,0,90,133_.jpg",https://www.imdb.com/title/tt39181013/,tt39181013
249,Zatch Bell! 101st Devil,Movie,8.2,2004,,"https://m.media-amazon.com/images/M/MV5BY2I4MzcwOGQtZGIwMS00ZTFmLTk2NTQtM2JiNmQ3MDE1ZWNlXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt4135650/,tt4135650
250,Princess Principal: Crown Handler: Chapter 4,Movie,8.2,2025,,"https://m.media-amazon.com/images/M/MV5BODY0NjUyMDUtZDMzMi00YTljLWExNmQtNjVkODVkODcxMDE4XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt35720302/,tt35720302
